Pheno	ID	REF	ALT	A1	FIRTH.	TEST	OBS_CT	nCases	OR	LOG.OR._SE	L95	U95	Z_STAT	P	ERRCODE	mlog10P	FDR_BY
I9_IHD	KIR_2DS3	P	A	P	N	ADD	336732	56766	1.00226	0.0128385	0.97735	1.02779	0.175465	0.860714	.	0.0651411329315182	1
CD2_BENIGN_BRAIN_SUPRATENT	KIR_2DS3	P	A	P	Y	ADD	336732	409	0.978585	0.123489	0.768218	1.24656	-0.175302	0.860842	.	0.0650765521757529	1
C3_BASAL_CELL_CARCINOMA_INCLAVO	KIR_2DS4	P	A	P	N	ADD	336732	18068	0.994416	0.031949	0.934056	1.05868	-0.175265	0.860871	.	0.0650619219325284	1
KRA_PSY_EATING	KIR_3DL1	P	A	P	N	ADD	336732	2817	0.986569	0.0771674	0.848091	1.14766	-0.175232	0.860897	.	0.0650488055817421	1
KRA_PSY_EATING	KIR_2DS4	P	A	P	N	ADD	336732	2817	0.9866	0.0771753	0.848105	1.14771	-0.1748	0.861237	.	0.064877320522199	1
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	KIR_2DS2	P	A	P	N	ADD	336732	109975	1.00133	0.0076209	0.986486	1.0164	0.174531	0.861449	.	0.064770428807019	1
KRA_PSY_ALCOH	KIR_2DS4	P	A	P	N	ADD	336732	4771	0.989911	0.0581602	0.883263	1.10944	-0.174352	0.861588	.	0.0647003584218613	1
D3_COAGDEF_PURPUR_HAEMORRHAGIC	KIR_2DL3	P	A	P	N	ADD	336732	5548	1.01015	0.0579422	0.90171	1.13164	0.17435	0.86159	.	0.0646993502973799	1
KRA_PSY_BEHAV	C1_2DL2	P	A	P	Y	ADD	336732	656	0.966499	0.195465	0.658902	1.41769	-0.174329	0.861607	.	0.0646907813337703	1
H7_IRIDOCYC_ANTER	KIR_2DS4	P	A	P	N	ADD	336732	6097	0.990885	0.0525339	0.893936	1.09835	-0.174307	0.861624	.	0.0646822125392296	1
CD2_BENIGN_SKIN_LIP	KIR_2DL5	P	A	P	N	ADD	336732	316	0.979068	0.121391	0.771764	1.24206	-0.174268	0.861655	.	0.0646665875255894	1
VWXY20_CRUSHED_PUSHED_STEPP_CROWD_HUMAN_STAMP	C1_2DL2	P	A	P	N	ADD	336732	2079	1.01903	0.108202	0.824302	1.25977	0.174249	0.86167	.	0.0646590272369279	1
I9_VTE	KIR_2DL2	P	A	P	N	ADD	336732	17740	1.0028	0.0160658	0.971718	1.03488	0.174219	0.861693	.	0.0646474350499257	1
AUD_SWEDISH	KIR_2DL1	P	A	P	N	ADD	336732	20583	1.00998	0.0570322	0.903168	1.12943	0.174183	0.861721	.	0.0646333232398854	1
M13_RHEUMA_INCLAVO	KIR_2DP1	P	A	P	N	ADD	336732	12211	1.01278	0.0730133	0.877738	1.16859	0.173896	0.861947	.	0.0645194375571755	1
AB1_TUBERCULOSIS	KIR_2DL3	P	A	P	N	ADD	336732	2216	0.984209	0.091539	0.822563	1.17762	-0.173888	0.861954	.	0.0645159106013082	1
CD2_INSITU_MELANOMA_FACE	KIR_2DP1	P	A	P	Y	ADD	336732	252	0.921807	0.468308	0.368142	2.30815	-0.17386	0.861976	.	0.0645048260693349	1
H7_LIDLACRIMALORBIT	C1_2DL2	P	A	P	N	ADD	336732	31192	0.994899	0.0294212	0.939151	1.05396	-0.173833	0.861997	.	0.0644942456436316	1
M13_ARTHROPATHIES	KIR_3DL1	P	A	P	N	ADD	336732	126025	1.00258	0.0147974	0.973916	1.03208	0.173832	0.861997	.	0.0644942456436316	1
CD2_BENIGN_DUODENUM	Bw4_3DL1	P	A	P	Y	ADD	336732	595	1.05951	0.332743	0.551919	2.03394	0.173737	0.862072	.	0.0644564605130328	1
G6_NEUATR	KIR_2DL5	P	A	P	Y	ADD	336732	969	0.98795	0.0698217	0.861594	1.13284	-0.17363	0.862156	.	0.0644141450692413	1
VWXY20_INTENTI_SELF_H_UNSPE_MEANS	KIR_2DL1	P	A	P	Y	ADD	336732	326	0.930325	0.416014	0.411645	2.10255	-0.173604	0.862177	.	0.0644035668524811	1
VWXY20_MUUT_TAPATURMAT	KIR_2DS5	P	A	P	N	ADD	336732	3973	1.00626	0.0359629	0.937776	1.07975	0.173556	0.862214	.	0.0643849296688808	1
OPER_SHA04	C1_2DL2	P	A	P	Y	ADD	336732	704	0.969478	0.17871	0.682998	1.37612	-0.173449	0.862299	.	0.0643421175462796	1
H8_INNER	KIR_2DL1	P	A	P	N	ADD	336732	17107	0.989291	0.0621348	0.87586	1.11741	-0.173277	0.862434	.	0.0642741304953254	1
F5_UNSMENDIS	KIR_3DL1	P	A	P	Y	ADD	336732	15766	1.00584	0.0336301	0.941681	1.07437	0.173211	0.862486	.	0.0642479457295788	1
J10_LOWERINF	KIR_2DL2	P	A	P	N	ADD	336732	19613	1.00264	0.0152062	0.973195	1.03297	0.173133	0.862547	.	0.0642172309972727	1
OFFICIAL_TILASTOKESKUS_DEATH	KIR_2DL3	P	A	P	N	ADD	336732	1854	1.01741	0.0997514	0.83673	1.23709	0.172983	0.862664	.	0.0641583252118811	1
OPER_COLECTOMY	KIR_2DP1	P	A	P	N	ADD	336732	4536	0.980016	0.116727	0.779606	1.23194	-0.172934	0.862703	.	0.0641386917254436	1
K11_ORAL_LICHEN_PLANUS	KIR_3DS1	P	A	P	Y	ADD	336732	549	0.984161	0.0924185	0.821106	1.1796	-0.172754	0.862845	.	0.0640672131962234	1
VWXY20_PEDAL_CYCLIST_INJURED_OTHER_UNSPE_TRANSPO_ACCIDENTS	KIR_2DS4	P	A	P	Y	ADD	336732	3121	1.01285	0.0739065	0.876262	1.17072	0.1727	0.862887	.	0.064046073913596	1
M13_ARTHROPATHIES	KIR_2DS4	P	A	P	N	ADD	336732	126025	1.00255	0.0147986	0.973894	1.03206	0.172411	0.863115	.	0.0639313357586577	1
VWXY20_UNSPE_THREAT_BREAT	KIR_2DP1	P	A	P	Y	ADD	336732	234	1.09373	0.520145	0.394604	3.0315	0.172247	0.863244	.	0.0638664315431732	1
CD2_BENIGN_SALIVARY	Bw4_3DL1	P	A	P	N	ADD	336732	2636	1.03158	0.180611	0.72405	1.46974	0.172172	0.863302	.	0.0638372529635584	1
VWXY20_FALL_LADDER	KIR_2DL5	P	A	P	N	ADD	336732	1859	1.00873	0.0504978	0.91367	1.11367	0.172058	0.863392	.	0.0637919797380688	1
GOUT_IDIOP_NOS	KIR_2DS4	P	A	P	N	ADD	336732	6584	0.991274	0.0509799	0.897015	1.09544	-0.171918	0.863502	.	0.0637366522042724	1
KRA_PSY_MOTOR	KIR_2DL1	P	A	P	Y	ADD	336732	447	1.068	0.38311	0.504041	2.26294	0.17171	0.863666	.	0.0636541769670676	1
VWXY20_ANIMAL_R_OCCUPANT_ANIMAL_D_VEHIC_INJURED_TRANSPO_ACCIDENT	KIR_2DL1	P	A	P	Y	ADD	336732	310	0.932863	0.405072	0.421716	2.06355	-0.171567	0.863778	.	0.0635978614140988	1
T1D_ICD9_10	KIR_2DL3	P	A	P	N	ADD	336732	9133	1.00781	0.0453173	0.922152	1.10141	0.171565	0.863779	.	0.0635973586295518	1
VWXY20_INHAL_INGESTI_FOOD_CAUSI_OBSTRUCTION_RESPI_TRACT	KIR_2DL1	P	A	P	Y	ADD	336732	219	0.921466	0.476728	0.361983	2.34569	-0.171564	0.86378	.	0.0635968558455868	1
C3_BRONCHUS_LUNG	C1_2DL2	P	A	P	N	ADD	336732	5932	1.01123	0.0651716	0.88997	1.14901	0.171339	0.863957	.	0.0635078722519429	1
K11_MN_RETRGN_AND_SURG	KIR_2DS4	P	A	P	Y	ADD	336732	673	0.974263	0.152226	0.722939	1.31296	-0.171287	0.863998	.	0.063487262833571	1
H7_IRIDOCYC_ANTER	KIR_3DL1	P	A	P	N	ADD	336732	6097	0.991043	0.0525329	0.89408	1.09852	-0.171263	0.864017	.	0.0634777124591165	1
KRA_PSY_ALCOH	KIR_3DL1	P	A	P	N	ADD	336732	4771	0.990094	0.0581594	0.883428	1.10964	-0.171173	0.864088	.	0.0634420260763649	1
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	KIR_3DS1	P	A	P	N	ADD	336732	1402	1.00974	0.0567259	0.903489	1.12848	0.170817	0.864368	.	0.0633013196239048	1
CD2_BENIGN_EAR_NASAL_SINUS	KIR_2DS3	P	A	P	N	ADD	336732	1020	1.01359	0.0790743	0.868072	1.18351	0.170751	0.86442	.	0.0632751934441005	1
RX_L04AC	KIR_3DL1	P	A	P	Y	ADD	336732	1136	0.979814	0.119463	0.775277	1.23831	-0.1707	0.86446	.	0.0632550974521529	1
ST19_INJURI_ABDOMEN_LOWER_BACK_LUMBAR_SPINE_PELVIS	KIR_2DS1	P	A	P	N	ADD	336732	12581	0.996756	0.0190404	0.960244	1.03466	-0.170662	0.864489	.	0.0632405284394448	1
K11_ORAL_LEUCOPLACIA_INCLAVO	C1_2DL2	P	A	P	Y	ADD	336732	641	1.03282	0.189296	0.71268	1.49676	0.170586	0.864549	.	0.063210387206083	1
CD2_BENIGN_ASCENDING_COLON	KIR_2DL1	P	A	P	Y	ADD	336732	3065	0.97627	0.140806	0.740824	1.28654	-0.170563	0.864568	.	0.0632008429182685	1
C3_PANCREAS_ADENO	KIR_2DP1	P	A	P	Y	ADD	336732	629	0.950422	0.298234	0.529736	1.70519	-0.170501	0.864616	.	0.0631767319675117	1
Q17_ANKYLOGLOSSIA	KIR_2DS2	P	A	P	Y	ADD	336732	416	0.982953	0.10086	0.806642	1.1978	-0.170479	0.864633	.	0.0631681929934338	1
M13_ANKYLOSPON_ICD10	KIR_2DL5	P	A	P	N	ADD	336732	2540	1.00743	0.0434716	0.925147	1.09703	0.170228	0.864831	.	0.0630687514233375	1
VWXY20_PEDAL_CYCLIST_INJURED_OTHER_UNSPE_TRANSPO_ACCIDENTS	KIR_3DL1	P	A	P	Y	ADD	336732	3121	1.01265	0.0738949	0.876116	1.17047	0.170164	0.864881	.	0.0630436435162394	1
GOUT_IDIOP_NOS	KIR_3DL1	P	A	P	N	ADD	336732	6584	0.991366	0.0509772	0.897102	1.09553	-0.170114	0.864921	.	0.0630235582356359	1
KRA_PSY_ANXIETY	Bw4_3DL1	P	A	P	N	ADD	336732	40401	1.00807	0.0473202	0.918783	1.10604	0.169927	0.865067	.	0.0629502548433483	1
KRA_PSY_MENTALRET	Bw4_3DL1	P	A	P	N	ADD	336732	1123	1.04418	0.254417	0.634183	1.71923	0.169918	0.865075	.	0.0629462385766428	1
I9_OTHHEART	KIR_2DL5	P	A	P	N	ADD	336732	84273	1.00158	0.00931793	0.983457	1.02004	0.169704	0.865243	.	0.0628619055544018	1
H7_VITREOUS	Bw4_3DL1	P	A	P	N	ADD	336732	14663	0.987382	0.0748266	0.852693	1.14335	-0.169702	0.865245	.	0.0628609016884821	1
C3_RENAL_CELL_CARCINOMA	KIR_2DL2	P	A	P	N	ADD	336732	872	0.987989	0.0712411	0.859234	1.13604	-0.169617	0.865311	.	0.0628277754148226	1
Q17_CONGEN_MALFO_NERVOUS_SYSTEM	Bw4_3DL1	P	A	P	Y	ADD	336732	590	1.06717	0.383354	0.503409	2.26227	0.169576	0.865344	.	0.0628112132254729	1
I9_NSTEMI	KIR_2DL1	P	A	P	N	ADD	336732	12002	1.01291	0.075712	0.873226	1.17495	0.16948	0.865419	.	0.0627735742348506	1
R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS	KIR_2DL5	P	A	P	N	ADD	336732	19750	0.997296	0.0159911	0.966523	1.02905	-0.169348	0.865523	.	0.0627213868985074	1
K11_ORAL_LICHEN_PLANUS_INCLAVO	KIR_2DS1	P	A	P	Y	ADD	336732	1351	1.00962	0.0566632	0.903496	1.12821	0.168963	0.865826	.	0.0625693768423488	1
CD2_BENIGN_LIPOMATOUS	KIR_2DL5	P	A	P	N	ADD	336732	8772	0.996026	0.0235731	0.951054	1.04312	-0.16891	0.865867	.	0.0625488119110805	1
Q17_LVOTO_BROAD	KIR_2DS3	P	A	P	Y	ADD	336732	2721	0.991977	0.0477565	0.90334	1.08931	-0.16868	0.866049	.	0.0624575354334715	1
F5_UNSMENDIS	KIR_2DS4	P	A	P	Y	ADD	336732	15766	1.00568	0.0336311	0.941528	1.0742	0.168432	0.866243	.	0.0623602618446753	1
H7_EYE_ADNEXA	KIR_2DL3	P	A	P	N	ADD	336732	145067	1.0026	0.0154189	0.972754	1.03336	0.168383	0.866282	.	0.0623407094748139	1
VWXY20_PEDES_INJURED_COLLIS_W_PEDAL_CYCLE	C1_2DL2	P	A	P	Y	ADD	336732	837	0.97226	0.167087	0.700742	1.34898	-0.168368	0.866293	.	0.0623351948629778	1
K11_MN_RETRGN_AND_SURG	KIR_3DL1	P	A	P	Y	ADD	336732	673	0.974713	0.152244	0.723246	1.31361	-0.168233	0.8664	.	0.0622815563827361	1
C3_ORALCAVITY	KIR_3DS1	P	A	P	N	ADD	336732	848	0.987588	0.0743151	0.853726	1.14244	-0.168062	0.866534	.	0.0622143923006752	1
CD2_BENIGN_PITUITARY_CRANIPHAR	KIR_3DS1	P	A	P	Y	ADD	336732	1287	1.00999	0.0591596	0.899416	1.13416	0.168036	0.866555	.	0.0622038675277173	1
Z21_SPEECH_THERAPY	KIR_3DS1	P	A	P	N	ADD	336732	8153	1.00418	0.024826	0.956485	1.05425	0.167871	0.866684	.	0.0621392209460641	1
SYSTSCLE_ICD10	KIR_2DL5	P	A	P	Y	ADD	336732	589	0.985144	0.0892064	0.827117	1.17336	-0.167782	0.866755	.	0.0621036443745985	1
CD2_BENIGN_ANUS_ANAL_CANAL	C1_2DL2	P	A	P	Y	ADD	336732	665	0.968681	0.189834	0.66772	1.4053	-0.167619	0.866883	.	0.0620395136924324	1
RX_L04AC	KIR_2DS4	P	A	P	Y	ADD	336732	1136	0.980194	0.119493	0.775532	1.23887	-0.167417	0.867042	.	0.0619598645463434	1
J10_PNEUMOPROBBAC	KIR_2DS2	P	A	P	N	ADD	336732	52011	0.998322	0.0100315	0.978885	1.01814	-0.167409	0.867048	.	0.0619568592041853	1
G6_NEUINFL	KIR_2DL3	P	A	P	N	ADD	336732	2206	1.01531	0.0907722	0.849831	1.21301	0.167364	0.867084	.	0.0619388275879638	1
H7_LIDLACRIMALORBIT	Bw4_3DL1	P	A	P	N	ADD	336732	31192	1.00893	0.0531188	0.909172	1.11963	0.167353	0.867092	.	0.0619348206638047	1
K11_GALLBILPANC	KIR_2DS2	P	A	P	N	ADD	336732	42676	0.99818	0.01089	0.9771	1.01971	-0.167302	0.867132	.	0.0619147865975258	1
C3_PANCREAS	KIR_2DL5	P	A	P	N	ADD	336732	1504	1.00936	0.0557018	0.904967	1.1258	0.167264	0.867162	.	0.0618997616542827	1
Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM	C1_2DL2	P	A	P	N	ADD	336732	2664	0.983835	0.097466	0.812754	1.19093	-0.167204	0.86721	.	0.0618757228262381	1
AB1_OTHER_INFECTIONS	KIR_2DS5	P	A	P	N	ADD	336732	2155	1.00831	0.0495486	0.914996	1.11115	0.167069	0.867316	.	0.0618226417941417	1
M13_ARTHROSIS_INCLAVO	Bw4_3DL1	P	A	P	N	ADD	336732	90356	0.993881	0.0367742	0.924767	1.06816	-0.166903	0.867446	.	0.0617575512713459	1
M13_ARTHROPATHIES	KIR_3DS1	P	A	P	N	ADD	336732	126025	0.99869	0.00786088	0.983421	1.0142	-0.166821	0.867511	.	0.0617250096679092	1
G6_CPETAL	KIR_2DP1	P	A	P	N	ADD	336732	3279	0.977445	0.13691	0.747403	1.27829	-0.166629	0.867662	.	0.0616494224302874	1
PDMED_AMANTADINE	KIR_2DS5	P	A	P	Y	ADD	336732	375	1.019	0.11304	0.816497	1.27173	0.166518	0.867749	.	0.0616058781402521	1
GRAVES_COND	KIR_2DL1	P	A	P	N	ADD	336732	5965	0.98314	0.102143	0.804768	1.20105	-0.166473	0.867785	.	0.0615878610903403	1
E4_OBESITY_HYPER	KIR_2DS3	P	A	P	N	ADD	336732	21627	0.997086	0.0175435	0.963384	1.03197	-0.166334	0.867894	.	0.0615333140242184	1
VWXY20_PEDAL_CYCLIST_INJURED_COLLIS_W_MOTOR_VEHIC1	KIR_2DS2	P	A	P	N	ADD	336732	813	0.988108	0.0719222	0.858191	1.13769	-0.166334	0.867894	.	0.0615333140242184	1
I9_DOAAC	KIR_2DS4	P	A	P	N	ADD	336732	25401	0.99548	0.0272646	0.94368	1.05012	-0.166166	0.868026	.	0.0614672661974503	1
SLE_ICD10	KIR_2DL2	P	A	P	N	ADD	336732	891	0.988491	0.0696644	0.862331	1.13311	-0.166166	0.868026	.	0.0614672661974503	1
SLE_STRICT	KIR_2DL2	P	A	P	N	ADD	336732	891	0.988491	0.0696644	0.862331	1.13311	-0.166166	0.868026	.	0.0614672661974503	1
D3_APLASTICANDOTHANAEMIA	KIR_2DL2	P	A	P	N	ADD	336732	14156	1.00299	0.0179746	0.96827	1.03895	0.166067	0.868104	.	0.0614282426570343	1
CD2_BENIGN_LIVER	KIR_2DS5	P	A	P	Y	ADD	336732	505	1.01629	0.0973929	0.839683	1.23003	0.165881	0.868251	.	0.0613547078222887	1
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	KIR_2DS4	P	A	P	N	ADD	336732	78279	0.996791	0.0193806	0.959638	1.03538	-0.165837	0.868286	.	0.0613372013633205	1
I9_ISCHHEART	KIR_2DL2	P	A	P	N	ADD	336732	56903	0.998243	0.0106063	0.977706	1.01921	-0.165794	0.868319	.	0.061320695919763	1
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_LEVEL_INTOX	KIR_2DS1	P	A	P	N	ADD	336732	298	1.01989	0.118967	0.807772	1.28771	0.165556	0.868506	.	0.0612271769199447	1
CD2_BENIGN	KIR_3DS1	P	A	P	N	ADD	336732	93441	1.00143	0.00864774	0.9846	1.01855	0.165286	0.868719	.	0.061120679805168	1
R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI	KIR_2DL1	P	A	P	N	ADD	336732	42871	1.00689	0.0415572	0.928131	1.09234	0.165282	0.868722	.	0.0611191800322886	1
Q17_ANKYLOGLOSSIA	KIR_2DL2	P	A	P	Y	ADD	336732	416	0.983414	0.101218	0.806453	1.19921	-0.165239	0.868756	.	0.0611021829682837	1
CD2_BENIGN_SKIN_SCALPNECK	KIR_2DL2	P	A	P	Y	ADD	336732	606	1.0141	0.0847463	0.858905	1.19734	0.165238	0.868757	.	0.0611016830647066	1
C3_PANCREAS_ADENO_DUCTAL	KIR_2DS3	P	A	P	Y	ADD	336732	784	1.01437	0.0864851	0.856214	1.20175	0.165029	0.868921	.	0.0610197066625842	1
K11_SUPNUM_EXCLUDE	KIR_2DS1	P	A	P	N	ADD	336732	320	1.01926	0.115687	0.812481	1.27867	0.164926	0.869002	.	0.0609792240254828	1
CD2_BENIGN_CONNSOFT_HEADFACETRUNK	KIR_2DL2	P	A	P	Y	ADD	336732	420	0.983732	0.0994563	0.809504	1.19546	-0.164919	0.869008	.	0.060976225461733	1
ST19_INJURI_ELBOW_FOREA	KIR_2DS3	P	A	P	N	ADD	336732	25395	0.997319	0.0162936	0.965973	1.02968	-0.164791	0.869109	.	0.0609257527458898	1
Z21_TOBAC_USE	KIR_2DP1	P	A	P	Y	ADD	336732	1298	0.965543	0.212871	0.636173	1.46544	-0.164722	0.869163	.	0.0608987697397431	1
G6_NEUINFL	KIR_3DS1	P	A	P	N	ADD	336732	2206	0.992512	0.0456665	0.907537	1.08544	-0.164586	0.86927	.	0.0608453083643293	1
G6_NERPLEX	KIR_2DS2	P	A	P	N	ADD	336732	43501	0.998248	0.0106631	0.977602	1.01933	-0.164455	0.869373	.	0.0607938517608882	1
PDMED_LEVODOPA_DECARBOX_COMTINHIBITOR	KIR_2DP1	P	A	P	N	ADD	336732	667	1.05227	0.309847	0.573306	1.93139	0.164444	0.869381	.	0.0607898553866395	1
Q17_CONGEN_MALFO_CIRCULATO_SYSTEM	KIR_2DL1	P	A	P	N	ADD	336732	4185	1.02026	0.122011	0.803254	1.29588	0.164352	0.869454	.	0.0607533901703336	1
I9_DOAAC	KIR_3DL1	P	A	P	N	ADD	336732	25401	0.99553	0.0272628	0.943731	1.05017	-0.164341	0.869463	.	0.0607488946707357	1
PDMED_LEVODOPA_DECARBOX_COMTINHIBITOR	KIR_2DL1	P	A	P	N	ADD	336732	667	1.05231	0.310249	0.572872	1.93298	0.16433	0.869471	.	0.0607448987101584	1
R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE	KIR_2DS2	P	A	P	N	ADD	336732	9990	0.99652	0.0212199	0.955924	1.03884	-0.164297	0.869497	.	0.0607319120921984	1
G6_EPIPAROX	KIR_2DS1	P	A	P	N	ADD	336732	85397	1.00136	0.00828187	0.985237	1.01775	0.164081	0.869667	.	0.0606470091593425	1
VWXY20_EVENT_UNDET_INTENT	C1_2DL2	P	A	P	N	ADD	336732	1701	0.980564	0.119669	0.775557	1.23976	-0.164012	0.869722	.	0.0606195441167182	1
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	KIR_3DL1	P	A	P	N	ADD	336732	78279	0.996829	0.0193791	0.959677	1.03542	-0.163912	0.8698	.	0.0605805966706828	1
L12_RADIATIONRELATEDSKIN	KIR_2DS1	P	A	P	N	ADD	336732	11688	0.9967	0.0201651	0.958076	1.03688	-0.163909	0.869803	.	0.0605790987617396	1
RX_L02BB	KIR_2DS1	P	A	P	N	ADD	336732	2231	0.992609	0.0452643	0.908341	1.08469	-0.163903	0.869808	.	0.0605766022583149	1
VWXY20_EXPOS_OTHER_SPECIFE_ELECTRIC_CURRENT	KIR_2DS1	P	A	P	Y	ADD	336732	330	0.981885	0.11154	0.789073	1.22181	-0.163899	0.86981	.	0.0605756036609633	1
MSMED_INTERFERONBETA1A	KIR_3DL1	P	A	P	Y	ADD	336732	618	1.02777	0.167175	0.740624	1.42625	0.163868	0.869835	.	0.0605631213878003	1
CD2_BENIGN_CONNSOFT_UPPERLIMB	KIR_2DS1	P	A	P	N	ADD	336732	1121	1.0102	0.0619522	0.894694	1.14062	0.163843	0.869855	.	0.0605531358275701	1
CD2_INSITU	KIR_3DS1	P	A	P	N	ADD	336732	11060	0.99657	0.020976	0.95643	1.0384	-0.163802	0.869887	.	0.060537159408742	1
VWXY20_UNSPE_FALL	KIR_2DL5	P	A	P	N	ADD	336732	16379	0.997149	0.017435	0.96365	1.03181	-0.163751	0.869928	.	0.0605166904809981	1
CD2_BENIGN_OESOPHAGUS	KIR_2DS4	P	A	P	Y	ADD	336732	282	0.96385	0.225171	0.619931	1.49856	-0.163518	0.870111	.	0.0604253409302337	1
F5_BEHAVE	KIR_3DL1	P	A	P	N	ADD	336732	10727	0.993538	0.0396516	0.919249	1.07383	-0.163498	0.870127	.	0.0604173549976076	1
KRA_PSY_BEHAV	KIR_2DS3	P	A	P	Y	ADD	336732	656	1.01655	0.100396	0.834968	1.23761	0.163468	0.87015	.	0.0604058754767217	1
E4_ENDOGLAND	C1_2DL2	P	A	P	N	ADD	336732	14812	1.0068	0.0414939	0.928163	1.0921	0.16336	0.870235	.	0.060363453793024	1
C3_NSCLC_ADENO	KIR_2DL2	P	A	P	N	ADD	336732	1629	1.00847	0.0516566	0.911369	1.11592	0.163331	0.870258	.	0.0603519756967785	1
HLP_C3_NSCLC_ADENO	KIR_2DL2	P	A	P	N	ADD	336732	1629	1.00847	0.0516566	0.911369	1.11592	0.163331	0.870258	.	0.0603519756967785	1
C3_BLADDER	KIR_2DP1	P	A	P	N	ADD	336732	2011	1.02946	0.177828	0.72651	1.45874	0.163266	0.870309	.	0.0603265253480319	1
VWXY20_PEDAL_CYCLIST_INJURED_TRANSPO_ACCIDENT	KIR_2DL5	P	A	P	N	ADD	336732	6874	1.0044	0.0268898	0.952833	1.05875	0.163171	0.870383	.	0.0602896000428312	1
C3_OESOPHAGUS	KIR_2DL3	P	A	P	Y	ADD	336732	598	0.973151	0.167143	0.701306	1.35037	-0.16283	0.870652	.	0.0601553980117846	1
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	KIR_2DL2	P	A	P	N	ADD	336732	109975	1.00124	0.00764382	0.986356	1.01636	0.162748	0.870717	.	0.060122976231752	1
AB1_OTHER_SPIROCHAETAL	KIR_2DP1	P	A	P	N	ADD	336732	2221	0.97337	0.165886	0.703195	1.34735	-0.162705	0.870751	.	0.0601060181109176	1
ADMED_ACHEI	KIR_2DL5	P	A	P	N	ADD	336732	8179	0.995863	0.0254894	0.947334	1.04688	-0.162628	0.870811	.	0.0600760936305666	1
RX_N06DA	KIR_2DL5	P	A	P	N	ADD	336732	8179	0.995863	0.0254894	0.947334	1.04688	-0.162628	0.870811	.	0.0600760936305666	1
DRUGADVERS_ADRENOCORTICAL_INSUFFICIENCY	C1_2DL2	P	A	P	Y	ADD	336732	394	1.03999	0.241398	0.647966	1.6692	0.162445	0.870955	.	0.0600042832891814	1
VWXY20_PUTOAM_VUOTE	KIR_3DS1	P	A	P	N	ADD	336732	641	1.0135	0.0825807	0.862045	1.19156	0.162353	0.871027	.	0.0599683825706725	1
RX_STATIN	KIR_2DS5	P	A	P	N	ADD	336732	117563	1.0015	0.00927918	0.983455	1.01989	0.162042	0.871272	.	0.0598462426294022	1
VWXY20_BITTEN_STUNG_NONVENO_INSECT_OTHER_NONVENO_ARTHROPODS	KIR_2DS3	P	A	P	Y	ADD	336732	852	0.985995	0.0870808	0.831288	1.16949	-0.161968	0.871331	.	0.0598168344688033	1
F5_BEHAVE	KIR_2DS4	P	A	P	N	ADD	336732	10727	0.993603	0.039656	0.919301	1.07391	-0.161822	0.871446	.	0.0597595192007094	1
KRA_PSY_BEHAV	KIR_2DL3	P	A	P	Y	ADD	336732	656	0.972937	0.169666	0.697694	1.35677	-0.161703	0.871539	.	0.0597131741238955	1
K11_ANOMALI_DENTAL_ARCH_RELATIONS1	KIR_2DL1	P	A	P	N	ADD	336732	7449	0.985108	0.092799	0.821283	1.18161	-0.161688	0.871552	.	0.0597066961737886	1
C3_DIGESTIVE_ORGANS	C1_2DL2	P	A	P	N	ADD	336732	11844	0.992595	0.0460013	0.907017	1.08625	-0.161579	0.871638	.	0.0596638444760689	1
MSMED_INTERFERONBETA1A	KIR_2DS4	P	A	P	Y	ADD	336732	618	1.02734	0.167157	0.740341	1.42561	0.161389	0.871787	.	0.0595896114256525	1
ADMED_ACHEI_RIVASTIGMINE	KIR_2DS3	P	A	P	N	ADD	336732	2936	1.00755	0.0466469	0.919522	1.10401	0.161326	0.871837	.	0.0595647038491325	1
C3_SECONDARY_NAS	KIR_2DL3	P	A	P	Y	ADD	336732	245	1.04478	0.271798	0.613294	1.77983	0.161162	0.871966	.	0.0595004488980081	1
RHEUMA_SEROPOS_OTH_ICD10	KIR_2DP1	P	A	P	N	ADD	336732	7890	1.01467	0.0903813	0.849947	1.21132	0.161125	0.871995	.	0.0594860052952253	1
CHRONHEP_NAS	Bw4_3DL1	P	A	P	Y	ADD	336732	315	0.922261	0.502399	0.344517	2.46886	-0.161081	0.87203	.	0.0594685740005264	1
K11_CONSTIPATION	KIR_2DS1	P	A	P	N	ADD	336732	34126	1.00196	0.0121827	0.978323	1.02618	0.161037	0.872064	.	0.059451641412734	1
VWXY20_UNINT_CUT_PUNCTU_PERFORATION_HAEMORRHAGE_SURGI_MEDICAL_CARE	KIR_2DS5	P	A	P	N	ADD	336732	1993	0.991829	0.050963	0.897547	1.09602	-0.160987	0.872104	.	0.0594317215663899	1
